ID,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
76228,82.46841607175999,47.07943832478,209302488005845632,0.0186,0.0143,1.6451,0.0241,10.939,1.4680000000000002,0.0279999999999999,-10.84,0.022,0.99,14.341325,0.002762,14.809756,0.0033759999999999,13.706038,0.003849,13.489876,0.136677,36.94,4.4511,-0.2218,564.2868,0.0,0.0,0.999974,0.0,2.601e-05,5589.9253,0.6187,0.5048,0.6404,0.3688,0.2716,5.0727,0.8859,0.9295,0.7594571,0.949,5.092,0.5794136999999999,244.0,G      ,94,0.14034,0.03252,0
70708,327.42449368143,61.14495423019,2203854131687881216,0.0085,0.0083,1.3172,0.0093,4.717,-4.498,0.011,-1.42,0.01,0.887,11.996693,0.002819,12.340845,0.003283,11.474683,0.0042689999999999,11.259193,0.017537,15.8,4.0585,-0.1657,729.2396,0.0,0.0,0.99998975,0.0,1.021e-05,9115.579,1.7442,1.558,1.8946,1.0551,0.8395,1.1262,2.2024,2.2895,32.476634999999995,2.219,0.489,0.5975779999999999,214.0,A      ,3,0.48077,0.01951,0
37994,289.27241727759,25.74559401427,2024126384779933696,0.0098,0.0132,0.1608,0.0167,3.322,-1.714,0.012,-2.845,0.017,1.149,12.533488,0.002789,13.956554999999998,0.003476,11.369925,0.003934,10.848845,0.01257,-25.19,1.0868,-0.0972,3218.7224,0.0,0.0,0.99993527,0.0,6.469e-05,3774.8691,1.5992,1.0595,1.496,0.8884,0.6078,-1.011,52.0439,82.5709,1243.5248,1.939,1.315,0.01318868,1286.0,M      ,91,-0.032,0.01637,1
6697,12.57845022784,58.90443498719,425217022333203712,0.0165,0.0202,0.2974,0.0261,3.639,-3.439,0.023,-1.192,0.027,1.035,11.032822,0.003141,12.992474,0.009423,9.725508,0.00521,9.131065,0.011454,-131.9,0.3163,-0.55,2474.523,0.0,0.0,0.99998903,0.0,1.094e-05,3631.149,2.8958,1.8345,2.6495,1.5858,1.0638,-2.837,121.7925,120.4277,2341.9888,1.923,1.341,0.01149588,1260.0,M      ,91,0.09702,0.0633799999999999,1
69030,83.17733679786,33.861964653840005,3449171588405327616,0.0316,0.0232,5.5117,0.0328,14.287,-3.079,0.0409999999999999,-13.952,0.027,0.971,15.291158,0.002789,16.419560999999998,0.005063,14.237301,0.003975,13.852618,0.1885369999999999,-29.07,4.7284,-0.0326,179.6642,0.0,0.0,0.99648726,0.0,0.00351277,3763.0466,0.6475,0.4447,0.6225,0.3648,0.2578,8.5677,0.5215,0.5254,0.049923632,0.54,12.726,0.6536911,152.0,M      ,91,0.05161,0.05381,1
47047,44.280374579,35.45149501037,140343626970796288,0.018,0.0153,0.6374,0.0211,2.992,-1.739,0.02,2.435,0.018,1.294,11.641488,0.002764,12.293855,0.002882,10.866596,0.0037909999999999,10.570209,0.060588,-35.09,2.2991,-0.0398,2093.0693,0.0,0.0,0.9999961,0.0,3.84e-06,4660.794,0.5423,0.4151,0.5367,0.3194,0.2173,-0.3488,16.9265,12.0784,62.60925699999999,3.303,0.293,0.07844663,536.0,K      ,92,-0.00843,0.01232,1
8148,49.890510736020005,14.854318638920002,30110267661276288,0.0215,0.0175,0.6679,0.0238,7.765,4.3260000000000005,0.025,-6.448,0.021,1.1,14.419273,0.00277,14.850929,0.003468,13.816195,0.0039619999999999,13.467142,0.055521,5.76,4.0948,-0.5956,1177.2778,0.0,0.0,0.999978,0.0,2.2e-05,5521.460999999999,0.4317,0.3546,0.4495,0.2574,0.192,3.708,1.7268,2.0617,3.5869207000000003,1.169,6.212000000000001,0.49889404,469.0,F      ,95,0.13032,0.03471,0
24775,30.504409387840003,21.08116787785,94412353353388032,0.0204,0.0158,1.7562,0.0238,18.53,-3.049,0.023,-18.277,0.021,1.056,13.850472,0.002774,14.248995,0.0030789999999999,13.287984,0.004039,13.051795,0.060984,-17.94,4.4269,-0.1698,555.0173,0.0,0.0,0.9999498,0.0,5.019e-05,5412.795,0.1416,0.1163,0.1467,0.0847,0.0621,5.0114,0.9792,0.9834,0.74938947,0.865,13.345,0.60954523,348.0,G      ,91,0.0935899999999999,0.02965,0
58414,72.74340576908001,28.09954701875,154912980672798592,0.015,0.0075,0.2789999999999999,0.0161,1.95,1.018,0.019,1.663,0.013,0.981,13.355732,0.002764,14.467361,0.003117,12.322697,0.003815,11.862954,0.023022,58.99,2.3173,0.0848,3452.545,0.0,0.0,0.99999714,0.0,2.89e-06,5080.798,2.7091,1.978,2.6237,1.5697,1.0539,-1.3353,21.9747,18.5623,201.83601,3.495,0.251,0.10329579,589.0,K      ,92,0.0244,0.01794,0
55317,46.90042565472999,33.03353620327,135935959733395072,0.0191,0.0135,0.8871,0.0193,5.438,4.476,0.0279999999999999,-3.088,0.018,1.006,13.88488,0.002766,14.248756,0.002986,13.350320000000002,0.0038439999999999,13.065065,0.093418,-27.64,4.1342,-0.3945,1015.5889,0.0,0.0,0.9999861,0.0,1.393e-05,6580.173000000001,0.7108,0.6053,0.7548,0.4273,0.3275,3.2198,1.4989,1.578,4.164036299999999,1.341,2.246,0.4591673,242.0,F      ,91,0.1675299999999999,0.03077,0
17096,49.16770679721,20.74575079827,60423425282226048,0.026,0.0228,3.1291,0.0283,3.793,0.1169999999999999,0.032,-3.791,0.0279999999999999,1.079,14.990188,0.00279,15.795713,0.004089,14.113481,0.004069,13.830351,0.116128,9.98,4.5743,0.1329,339.1091,0.0,0.0,0.9998059,0.0,0.00019408,4421.628,0.7773,0.5756,0.7576,0.4534,0.3042,6.7804,0.7395,0.6821,0.16418396,0.7040000000000001,8.385,0.65558916,201.0,K      ,93,0.02364,0.04492,1
13711,68.92034619321,40.92863543287,203821800498611840,0.0143,0.0097,0.3347,0.0163,2.572,0.825,0.021,-2.436,0.017,0.934,13.90555,0.002767,14.147651000000002,0.002985,13.504381,0.003855,,,,3.6085,-0.07,4254.9346,0.0,0.0,0.999985,0.0,1.499e-05,9864.023,1.3976,1.2825,1.5412,0.8498,0.6913,-0.5238,4.2677,2.7365,63.766525,2.585,0.374,0.41201386,235.0,B      ,11,0.37706,0.02244,0
2044,57.95829523299,30.8127694881,168244490441241600,0.0289999999999999,0.018,1.3437,0.0333,5.295,-3.776,0.035,-3.713,0.024,1.4680000000000002,11.394216,0.002793,11.674682,0.00286,10.943116,0.003796,10.755013,0.011965,-37.43,3.8817,-0.551,712.3127,0.0,0.0,0.9999763,0.0,2.374e-05,8754.818000000001,1.3555,1.2216,1.4789,0.8216,0.6573,0.9006,2.596,2.6518,37.356598,2.251,0.586,0.46436244,243.0,A      ,1,0.4825,0.0118599999999999,0
58848,43.36029522819,35.21743284347,140299058094272768,0.0145,0.0114,1.3889,0.0166,4.7,-2.6060000000000003,0.018,-3.912,0.017,1.028,13.310178,0.002779,13.610315,0.003139,12.849327,0.003864,12.686144,0.034067,-40.42,4.2778,-0.157,676.0261,0.0,0.0,0.999739,0.0,0.00026105,6080.2974,0.155,0.132,0.1644,0.0933,0.0711,4.0283,1.2014,1.2471,1.894365,1.101,4.828,0.51635706,318.0,F      ,91,0.17659,0.0227199999999999,0
23631,246.36493701851,-42.36633258346,5992711625562899456,0.04,0.0287,0.1694,0.0498,4.34,-1.993,0.059,-3.855,0.033,1.013,15.686197,0.002788,16.981878,0.006901,14.548931,0.004086,,,,3.7839,-0.5629,2814.6292,0.0,0.0,0.9999998,0.0,1.8e-07,15040.897,5.9837,4.7757,6.1727,3.5062,2.6665,-1.3817,4.3621,5.0799,1180.6722,5.266,,0.589655,273.0,O      ,95,0.07995,0.04321,0
9507,45.12290556643,15.69509026936,34010712145879680,0.0157,0.0136,2.397,0.0187,25.473000000000003,20.192,0.021,15.53,0.017,1.162,12.310131,0.00277,12.696457,0.002869,11.750663,0.003827,11.559978,0.056822,6.49,4.1736,-0.6867,409.335,0.0,0.0,0.99992603,0.0,7.395e-05,5512.2837,0.2337,0.1934,0.2443,0.1396,0.1047,4.0544,1.4803,1.4967,1.8525001,0.957,12.92,0.51117647,416.0,F      ,93,0.12009,0.01766,0
87542,267.28302870027,-32.82748014496,4043480811781743488,0.0858,0.0681,0.0527,0.0969,4.177,-2.84,0.103,-3.063,0.067,2.086,15.273678,0.004485,17.82669,0.024394,13.794871,0.008824,12.891549,0.29175,-161.54,1.5567,-0.9087,1835.7267,0.0,0.0,1.0,0.0,0.0,4568.2437,7.5981,4.8893,6.9537,4.1643,2.7896,-0.9503,23.8027,26.0996,247.73088,3.307,0.292,0.01728672,651.0,M      ,95,-0.0333,0.2106699999999999,1
15742,74.21117749245,45.21303151925,206303604402054144,0.0276,0.0179,0.2578,0.0325,1.14,-0.213,0.042,-1.12,0.031,1.001,15.417628,0.002777,15.771491,0.0033159999999999,14.879241,0.004099,,,,4.0824,-0.5034,3568.5706,0.0,0.0,0.99999386,0.0,6.13e-06,10271.613,1.9689,1.7687,2.1485,1.1919,0.9566,0.883,2.1693,2.3239,51.55023,2.515,0.305,0.5591411999999999,201.0,B      ,95,0.49436,0.04609,0
81142,268.16328978307,-36.67255601948,4040366621224788864,0.0274,0.0212,0.0284,0.0332,8.613,-4.015,0.033,-7.62,0.021,0.964,14.699492,0.002801,16.195636999999998,0.008687,13.500081,0.004365,12.877871,0.113107,52.67,0.8863,-0.1565,10418.5205,0.0,0.0,0.9999243,0.0,7.566e-05,3733.0735,1.8599,1.2178,1.7327,1.0278,0.705,-1.6303,69.7633,78.7294,1011.77606,1.636,2.214,0.01178616,1238.0,M      ,92,0.0859299999999999,0.04869,1
33674,232.47543008393,23.81707036747,1221640435882544768,0.0114,0.0134,8.9444,0.0204,28.664,-25.364,0.017,-13.352,0.015,0.965,7.556747,0.002762,7.640822,0.00281,7.376453999999999,0.003795,7.294821000000001,0.004174,-21.09,4.1615,-0.5665,111.8699,0.0,0.0,1e-06,0.0,0.999999,8069.7373,0.1226,0.1135,0.1355,0.0749,0.0606,2.1837,1.6479,1.6392,10.2669115,1.729,0.515,0.5536631,157.0,A      ,91,0.45124,0.01296,0
73185,16.26932720691,63.458777471880005,523320638082660096,0.025,0.0289,0.1343,0.0377,0.826,-0.823,0.031,0.0579999999999999,0.0409999999999999,0.959,16.16846,0.002797,16.711418,0.004458,15.408164,0.004626,,,,3.8251,-0.979,4828.8037,0.0,0.0,0.99999523,0.0,4.76e-06,10105.174,2.845,2.4677,3.0528,1.7053,1.3475,0.2691,2.9447,2.9907,84.12898,2.744,0.341,0.45986342,245.0,B      ,92,0.46421,0.06448,0
973,46.04816028249,5.072868409190001,3729513377225472,0.0167,0.0165,1.0849,0.0199,8.539,3.765,0.022,-7.664,0.02,1.112,14.009669,0.00277,14.373577,0.002934,13.473713,0.003817,13.278185999999998,0.081552,6.99,4.2330000000000005,-0.4918,890.2867,0.0,0.0,0.9999594,0.0,4.058e-05,5879.8633,0.3599,0.3019,0.3792,0.2156,0.1636,3.9572,1.3418,1.3331,1.915601,1.037,8.211,0.5337528,375.0,G      ,94,0.15433,0.03277,0
98099,335.02949662909,53.2503979057,2004691589041101568,0.0169,0.018,0.1539,0.0215,3.851,-2.852,0.025,-2.588,0.022,0.969,14.847532,0.002782,15.072844,0.0032329999999999,14.443160999999998,0.004009,,,,3.8115,-0.9455,5574.165,0.0,0.0,0.9999545,1e-08,4.55e-05,11443.1875,1.4772,1.3647,1.6376,0.9003,0.7373,-0.2585,3.3133,3.3773,176.60153,3.295,0.216,0.5065605,249.0,B      ,91,0.42603,0.03206,0
97469,75.19886596821,34.26457211047,185011488712630528,0.0262,0.0154,0.6687,0.0281,4.332,0.267,0.035,-4.324,0.026,1.3769999999999998,14.594501,0.00277,15.672862,0.0034869999999999,13.565476,0.003833,13.113136,0.043425,-2.81,3.5,0.0713,1039.3865,0.0,0.0,0.99999714,0.0,2.89e-06,5229.9756,2.8884,2.1407,2.8365,1.6765,1.16,2.382,3.5708,4.8386,15.673683,1.849,1.466,0.26235554,511.0,K      ,93,0.05916,0.0257,0
20499,58.59934484336,26.04442033174,67332687634389504,0.0546,0.0335,0.5355,0.0597,3.266,2.954,0.064,1.394,0.044,2.114,14.617155,0.002773,15.147118,0.003299,13.913831,0.0038979999999999,13.564246,0.1168309999999999,-11.69,3.7986,-0.1689,1294.0239,0.0,0.0,0.99996644,0.0,3.353e-05,5292.866999999999,0.6961,0.557,0.7118,0.4132,0.2986,3.4924,2.0824,2.7834,5.417076,1.385,3.479,0.30003986,486.0,K      ,92,0.0543,0.02953,0
62657,45.15669290148,40.98733513091,144029361746459008,0.0197,0.0146,1.4409999999999998,0.0205,7.416,5.66,0.025,-4.792,0.019,0.937,14.056467,0.00279,14.471685,0.0032159999999999,13.476082,0.003984,13.319525,0.085085,9.98,4.388,-0.231,670.5078,0.0,0.0,0.9998981,0.0,0.00010193,5794.774,0.4134,0.3413,0.4303,0.2473,0.1829,4.5392,1.0494,1.0405,1.1036652,0.998,5.899,0.58609486,301.0,F      ,93,0.17403,0.02905,0
77566,15.90654530816,72.31655694933,535162481389160960,0.0126,0.0139,1.1783,0.0164,4.665,-4.299,0.017,-1.811,0.021,0.977,11.025013,0.002767,11.1418,0.002839,10.802597,0.0037979999999999,10.692093,0.012428,-32.93,4.0533,-0.2473,854.9069999999999,0.0,0.0,0.99989486,1e-08,0.00010516,10570.64,0.8249,0.778,0.9221,0.5055,0.4166,0.5799,2.4027,2.3722,63.27814,2.653,0.256,0.6509936,198.0,B      ,1,0.42068,0.01343,0
14051,47.0962217019,20.28186050562,60523790078005760,0.0176,0.0138,3.1887,0.0189,22.405,22.312,0.022,-2.037,0.018,1.035,12.863479,0.002791,13.316603,0.003211,12.243816,0.003954,12.025296,0.024583,23.18,4.4244,-0.1959,308.6047,0.0,0.0,0.9999247,0.0,7.523e-05,5634.246999999999,0.5686,0.4658,0.5898,0.3393,0.2505,4.9452,0.9227,0.933,0.79042435,0.971,3.801,0.5705894,217.0,G      ,999,0.08175,0.02446,0
10063,57.06298488841999,15.75740177066,42984002635425152,0.1627,0.1193,5.0512,0.1725,22.727,18.145,0.212,-13.685,0.148,8.204,14.47334,0.003029,15.280251000000002,0.003824,13.374455,0.004161,12.882884,0.065086,22.21,4.5317,0.1675,220.5169,0.0,0.0,0.999712,0.0,0.00028801,4281.849,1.1358,0.8195,1.095,0.6562,0.4388,6.8458,0.7908,0.6725,0.1379911,0.679,6.218,0.6082859,264.0,K      ,95,-0.0401199999999999,0.13272,1
1599,38.87618494923,35.08570887669,135063634696021248,0.0269,0.0279,4.3983,0.03,7.946000000000001,-7.758999999999999,0.034,-1.709,0.035,0.991,15.130428,0.00294,16.109396,0.00455,14.14695,0.005162,13.716546,0.15464,-44.97,4.3802,-0.7743,225.7434,0.0,1e-08,1e-06,0.0,0.999999,3631.3662,0.2339999999999999,0.1634,0.2237,0.133,0.0906,8.207,0.653,0.659,0.067992225,0.5820000000000001,10.382,0.36613938,252.0,M      ,94,0.05866,0.06432,1
20930,59.42341358366,60.25365038301,473754104144612352,0.0202,0.017,0.2913,0.0277,1.367,1.033,0.0289999999999999,-0.895,0.026,1.041,15.109826000000002,0.002769,15.781274,0.00336,14.302767,0.003979,13.868095,0.077666,-29.96,3.7222,0.3301,2757.3228,0.0,0.0,0.9999993,0.0,7.3e-07,7890.478,2.7869,2.3248,2.9233,1.66,1.2637,0.5783,3.4767,3.8702,53.81685600000001,2.371,0.653,0.4219626,286.0,A      ,94,0.21447,0.03353,0
97864,77.16539769906,34.42232334279,185228131161310976,0.0237,0.0117,0.2064,0.0256,1.144,0.825,0.034,-0.792,0.022,0.988,14.863183,0.002764,15.68883,0.003129,13.968606,0.003825,13.587688,0.067375,-4.29,3.159,-0.1616,3051.0637,0.0,0.0,0.99999714,0.0,2.89e-06,5643.401,2.0916,1.6135,2.1001,1.2283,0.8718,0.784,6.3304,9.0362,46.751793,2.602,0.557,0.15677388,510.0,K      ,93,0.0510399999999999,0.0251699999999999,0
96320,59.66316421324,47.78199170116,246690414539260160,0.0096,0.0072,2.9744,0.0139,12.825,-12.666,0.0139999999999999,-2.016,0.011,0.949,12.41128,0.002759,12.795109,0.002827,11.860155,0.003792,11.635538,0.017888,-69.95,4.3132,-0.2883,326.4317,0.0,0.0,0.9999044,0.0,9.56e-05,5783.812,0.3628,0.3023,0.3802,0.2173,0.163,4.5354,1.0564,1.083,1.1825873,0.983,7.534,0.50499874,326.0,G      ,92,0.11229,0.01174,0
28973,56.679352242140006,28.52993846333,71710083941708288,0.021,0.0141,1.3405,0.0247,2.404,1.804,0.023,-1.589,0.016,1.249,11.971373,0.002764,12.34184,0.002844,11.425236,0.003815,11.200981,0.015708,3.2,3.6564,-0.4231,714.3412,0.0,0.0,0.99995184,0.0,4.817e-05,5862.284000000001,0.3942,0.3303,0.415,0.2361,0.1788,2.3712,2.7987,2.8534,8.628346,1.515,2.616,0.29455644,416.0,F      ,94,0.15435,0.0143699999999999,0
4519,64.00279780813001,56.30121605962,276809718819305728,0.0169,0.0111,0.3798,0.0224,1.235,0.411,0.024,-1.165,0.019,1.098,12.765702,0.002803,14.498601999999998,0.003979,11.518888,0.00399,10.933866,0.016182,-69.53,0.9625,-0.1563,3116.6575,0.0,0.0,0.9999927,0.0,7.29e-06,3770.5198,2.7462,1.7786,2.5366,1.5125,1.0243,-1.5356,62.647,44.3157,355.33136,1.922,1.345,0.01195542,1079.0,M      ,93,-0.01508,0.01925,1
97016,338.90195427559,54.806176202790006,2003379528071711616,0.0177,0.0165,0.1917,0.0219,3.876,-2.989,0.021,-2.469,0.019,0.982,15.069957999999998,0.002778,15.260864000000002,0.003146,14.735519,0.003897,,,,3.5637,0.0207,8530.21,0.0,0.0,0.99998945,0.0,1.051e-05,9651.055,1.1274,1.0436,1.2481,0.687,0.561,-0.627,4.5791,2.4462,46.673252000000005,2.421,0.397,0.39872554,218.0,B      ,13,0.5082399999999999,0.0344,0
6961,42.62543731426,14.01078404734,32011701222914688,0.0168,0.0133,5.1047,0.019,9.157,-6.162999999999999,0.022,-6.773,0.017,0.91,11.643924,0.0027949999999999,12.016768,0.003306,11.103354,0.003906,10.899784,0.021046,2.24,4.4991,-0.1118,193.6724,0.0,0.0,0.9997719,0.0,0.0002281,5672.293000000001,0.2184,0.1815,0.228,0.1309,0.0972,5.0224,0.8774,0.88,0.7249318,1.001,0.241,0.649525,106.0,G      ,93,0.07691,0.01646,0
33802,39.97425707204,21.21792988998,88098545269826560,0.0189,0.0138,2.0257,0.0191,18.719,-11.397,0.025,-14.849,0.017,0.996,11.327371,0.002774,11.713366,0.002941,10.767704,0.0038229999999999,10.557882,0.013116,-23.07,3.8701,-0.2544,485.3467,0.0,0.0,0.99991554,0.0,8.449e-05,6184.536999999999,0.5782,0.4849,0.6078,0.3467,0.2611,2.3596,2.5011,2.4458,7.913133999999999,1.526,2.392,0.42176467,313.0,F      ,92,0.13977,0.01596,0
99804,69.9796913421,44.05943903006,252797896690567936,0.0256,0.0156,1.1163,0.0294,6.642,6.198,0.034,-2.388,0.026,1.032,15.014147,0.002766,15.709172,0.003283,14.199901,0.003853,13.890244,0.118124,-21.64,4.1369,-0.176,829.6338,0.0,0.0,0.9999817,0.0,1.834e-05,5705.9644,1.6821,1.3299,1.7153,0.9934,0.7218,4.0852,1.3343,1.3985,1.8353574,0.978,11.354,0.40699324,420.0,G      ,95,0.1213099999999999,0.03337,0
96245,78.6894445482,33.04945230138,181840810712592256,0.0205,0.0116,0.6512,0.0223,9.106,4.524,0.026,-7.903,0.017,0.975,14.523025,0.002764,14.945033,0.002969,13.920056,0.00385,13.763062,0.118174,21.52,4.128,-0.7257,1170.5427,0.0,0.0,0.999996,0.0,3.96e-06,6695.974,1.1084,0.9388,1.1762,0.6642,0.512,3.2494,1.4449,1.7958,5.795304,1.443,1.941,0.44328097,244.0,F      ,91,0.25076,0.0252599999999999,0
41291,45.62287570426,23.46237335494,110026380540758912,0.0393,0.0355,2.8822,0.0473,12.468,-8.674,0.047,-8.956,0.0409999999999999,2.117,11.378541,0.0027719999999999,11.739835,0.002869,10.839707,0.003795,10.602927,0.011887,-37.45,4.073,-0.4256,346.9461,0.0,0.0,0.9999871,0.0,1.286e-05,6672.4014,0.8088,0.6916,0.8618,0.4862,0.3756,2.9807,1.632,1.6098,4.628580599999999,1.379,1.938,0.44821605,230.0,F      ,91,0.2446,0.01408,0
78383,107.1938590993,-20.01400089469,2929513943262330624,0.0191,0.0216,1.4123,0.0292,1.759,-1.514,0.024,0.8959999999999999,0.025,1.277,11.260108,0.002791,11.395067,0.002874,11.013507,0.003802,10.89371,0.008687,4.65,3.9849,-0.2507,736.4866,0.0,0.0,0.9996018,0.0,0.0003982,7637.941,0.1949,0.1776,0.2137,0.1188,0.0949,1.7541,2.1942,2.0869,13.364992,1.77,1.001,0.49584067,224.0,A      ,91,0.39571,0.0149,0
4466,41.99824000493,7.93660691647,20365880219738496,0.015,0.0144,1.149,0.017,25.821,20.164,0.018,-16.129,0.017,1.072,13.738585,0.002762,14.252989,0.002962,13.063585,0.003881,12.710352,0.042543,26.56,4.0825,-0.2702,799.4855,0.0,0.0,0.9999737,0.0,2.632e-05,5369.0596,0.6695,0.5389,0.6876,0.3978,0.2898,3.6775,1.8439,1.9427,2.7819672000000004,1.07,8.794,0.5151295,479.0,K      ,93,0.00633,0.02803,0
57338,46.47110512093,34.81597498122,138516204286146816,0.0231,0.0209,0.6637,0.0264,10.553,2.992,0.031,-10.121,0.03,0.973,14.633674,0.002768,15.066427,0.003299,14.030997,0.003931,13.805944,0.285696,-35.44,4.0134,-0.2051,1280.4426,0.0,0.0,0.9999538,0.0,4.625e-05,5789.4414,0.5023,0.4132,0.5217,0.3003,0.2214,3.6303,1.5987,1.7342,3.032782,1.103,7.421,0.37517455,440.0,F      ,93,0.09349,0.03696,0
2166,64.72197556120999,34.37372858303,176064423296025984,0.0172,0.0123,10.1509,0.0192,16.255,-16.014,0.023,-2.786,0.019,1.086,13.923627,0.002777,15.078743,0.00432,12.854619,0.003863,12.364173,0.039072,-26.5,4.6471,-0.1899,99.4813,0.0,0.0,1e-06,0.0,0.999999,3688.2441,0.589,0.4015,0.5671,0.3303,0.2367,8.5139,0.5643,0.5539999999999999,0.0511565659999999,0.5429999999999999,12.563,0.59141076,153.0,M      ,92,-0.0290199999999999,0.03146,1
26101,59.94354843726,26.43371418577,67254897185740928,0.0243,0.0136,0.7397,0.0254,4.131,3.758,0.0289999999999999,-1.715,0.017,0.974,14.574863,0.002768,14.909781,0.003046,14.065077,0.003856,13.945278,0.140154,-2.51,4.0511,-0.8883,1268.689,0.0,0.0,0.99997395,0.0,2.607e-05,6086.8633,0.3827,0.3248,0.4067,0.2297,0.1771,3.7448,1.4009,1.42,2.5153983,1.173,4.367,0.38866928,318.0,F      ,91,0.15888,0.02921,0
83182,301.09497237695,17.45014089223,1821759105023144448,0.0239,0.0231,0.083,0.0344,3.004,-0.937,0.034,-2.854,0.032,1.031,15.832409,0.002794,15.939452,0.003485,15.631051,0.004457,,,,4.5854,-0.9607,5766.9604,0.0,0.0,0.99995816,3.3e-07,4.154e-05,15357.678,1.0227,0.9783,1.1566,0.6298,0.5267,1.0138,1.4294,1.4319,103.43486,,,1.3103546,,B      ,11,0.0591,0.05991,0
2206,44.63817189222,8.4369028677,8787777966110720,0.0227,0.0203,0.8442,0.0259,16.965,14.028,0.026,-9.54,0.026,0.976,14.573223,0.0027719999999999,15.098297,0.003128,13.888813,0.003948,13.397914000000002,0.062664,-34.84,4.1385,-0.6446,967.2001,0.0,0.0,0.9999804,0.0,1.96e-05,5303.996,0.6549,0.525,0.6714,0.3887,0.2827,4.1332,1.5551,1.8292,2.3854678,1.014,10.765,0.50052565,479.0,G      ,95,-0.01874,0.04183,0
18017,59.71200563125,21.36263742869,51697460487932288,0.0166,0.0102,0.9242,0.0182,4.845,2.499,0.024,-4.151,0.013,0.958,13.893945,0.002761,14.246046,0.002961,13.369859,0.0038179999999999,13.084674,0.133766,18.59,4.0104,-0.3365,1210.9376,0.0,0.0,0.9999785,0.0,2.154e-05,6481.7563,0.6183,0.526,0.6557,0.3717,0.284,2.9084,1.7677,1.4926,3.5199587,1.289,2.487,0.44059908,245.0,F      ,93,0.18835,0.02105,0
13131,5.80016284096,51.77709686821,394891392120780928,0.0095,0.0093,0.3836,0.0153,2.292,-1.584,0.012,-1.6569999999999998,0.012,1.036,13.710022,0.002788,13.960170000000002,0.003229,13.305929,0.004051,12.888652,0.071893,-7.59,3.5197,0.0005,3272.2021,0.0,0.0,0.99994314,0.0,5.688e-05,6952.2124,0.4385,0.3858,0.4726,0.2654,0.2072,0.7406,4.1199,2.9806,23.28924,1.979,1.005,0.30439177,271.0,A      ,4,0.32796,0.01896,0
99694,80.43853457213001,34.66613509774,183558243579909248,0.0232,0.0181,0.5041,0.0252,0.501,0.389,0.027,0.316,0.022,0.979,14.401015,0.002767,14.87651,0.0032869999999999,13.755461,0.003943,13.502015,0.069586,-6.24,3.9376,-0.2532,1572.7668,0.0,0.0,0.99999267,0.0,7.34e-06,6731.1606,1.3202,1.1059,1.3886,0.79,0.5986,2.2598,2.2163,2.5487,12.005454,1.693,1.5419999999999998,0.43465966,267.0,F      ,91,0.22374,0.03417,0
71140,66.20236290906,30.31408707217,165379987771543296,0.0284,0.0177,0.3553,0.0321,2.292,0.805,0.04,-2.146,0.0279999999999999,1.037,15.02405,0.002774,15.763315,0.003649,14.186171,0.003865,13.766981,0.098069,5.06,3.4793,-0.05,1551.316,0.0,0.0,0.9999914,0.0,8.63e-06,4892.387,1.0632,0.8091,1.0526,0.6243,0.4282,3.1622,2.9381,4.5519,10.760415,1.342,4.069,0.19383518,707.0,K      ,93,0.04086,0.04515,1
89637,273.40275326007,-32.7537960008,4045723196989499264,0.0307,0.026,0.0878,0.0328,5.992000000000001,-3.894,0.038,-4.553999999999999,0.026,1.0,14.655174,0.0028079999999999,15.910633,0.005069,13.526533,0.004057,13.01968,0.063973,11.32,1.5979,-2.2449,6898.6665,0.0,0.0,0.99989027,0.0,0.00010972,4919.7324,3.3318,2.4018,3.2498,1.9099,1.3402,-1.9448,31.0158,11.5806,92.48954,2.701,0.502,0.07602575,636.0,M      ,95,-0.25165,0.05097,1
86409,296.6706691188,22.82830003468,1827868575756802816,0.0113,0.0145,0.4382,0.0197,7.001,-2.96,0.013,-6.343999999999999,0.02,0.974,14.544725,0.002762,14.996698,0.002982,13.887669,0.0039109999999999,,,,3.7316,-0.4,3039.6084,0.0,0.0,0.9999987,0.0,1.33e-06,9835.742,2.3984,2.1133,2.5928,1.4435,1.1493,0.0021,3.3867,2.3921,48.267326,2.454,0.362,0.4309015999999999,212.0,B      ,11,0.3288,0.02371,0
5785,79.43802125846999,47.3301635951,212175408810794624,0.0161,0.0132,1.6325,0.0201,3.228,-3.06,0.021,-1.03,0.02,0.911,10.074854,0.00278,10.168755,0.002844,9.89303,0.00379,9.806499,0.0051719999999999,-18.37,3.9798,0.1299,588.6006,0.0,0.0,0.9988796999999998,1e-08,0.00112038,9100.624,0.4859,0.4563,0.5407,0.2977,0.2429,0.7647,2.5793,2.6887,44.729725,2.356,0.508,0.5816326,241.0,A      ,1,0.52768,0.01638,0
